File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
tika-bundle/src/test/java/org/apache/tika/bundle/BundleIT.java,1.16,284,29,1,1,1,11,11,11.0,7,7,7.0,3,3,3.0,296.57,5.14,True
tika-parsers/src/main/java/org/apache/tika/parser/iwork/IWorkPackageParser.java,1.18,219,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,406.43,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java,1.18,585,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,398.0,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ExcelExtractor.java,1.17,689,22,1,1,1,19,19,19.0,16,16,16.0,10,10,10.0,449.43,14.43,True
tika-example/src/main/java/org/apache/tika/example/ZipListFiles.java,1.16,45,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,113.57,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractPOIFSExtractor.java,1.17,262,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,378.14,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractOfficeParser.java,1.17,135,29,2,2,1,29,19,14.5,29,19,14.5,25,15,12.5,53.29,8.34,True
tika-parsers/src/main/java/org/apache/tika/parser/mbox/OutlookPSTParser.java,1.17,274,87,4,4,1,56,24,14.0,39,21,9.75,13,8,3.25,196.29,9.97,True
tika-parsers/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java,1.17,615,336,6,5,4,294,245,49.0,252,209,42.0,24,15,4.0,366.29,5.9,True
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,1.17,116,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,120.57,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/crypto/TSDParser.java,1.18,386,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,51.29,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/jdbc/SQLite3DBParser.java,1.18,135,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,166.0,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/jdbc/SQLite3DBParser.java,1.17,135,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,147.0,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,1.18,116,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,139.57,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/iwork/IWorkPackageParser.java,1.17,219,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,387.43,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/mbox/OutlookPSTParser.java,1.18,274,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,215.29,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractOfficeParser.java,1.18,135,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,72.29,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractPOIFSExtractor.java,1.18,262,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,397.14,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,1.18,458,65,1,1,1,65,65,65.0,65,65,65.0,9,9,9.0,444.0,8.14,True
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlEncodingDetector.java,1.18,183,42,2,1,1,42,41,21.0,42,41,21.0,9,6,4.5,301.71,6.17,True
tika-parsers/src/main/java/org/apache/tika/parser/html/BoilerpipeContentHandler.java,1.18,347,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,405.43,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParserConfig.java,1.17,197,45,2,2,1,44,22,22.0,43,22,21.5,25,15,12.5,53.29,9.89,True
tika-example/src/main/java/org/apache/tika/example/Language.java,1.16,60,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,113.57,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSSFExcelExtractorDecorator.java,1.17,571,9,2,2,1,7,4,3.5,5,3,2.5,20,10,10.0,449.43,13.16,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSSFBExcelExtractorDecorator.java,1.17,317,3,1,1,1,2,2,2.0,1,1,1.0,10,10,10.0,33.29,11.57,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSLFPowerPointExtractorDecorator.java,1.17,382,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,449.43,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/xslf/XSLFEventBasedPowerPointExtractor.java,1.17,212,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.86,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/SXWPFWordExtractorDecorator.java,1.17,299,5,2,2,1,3,2,1.5,1,1,0.5,18,10,9.0,53.29,12.66,True
tika-parsers/src/main/java/org/apache/tika/parser/envi/EnviHeaderParser.java,1.18,88,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,199.29,0.0,True
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/SXSLFPowerPointExtractorDecorator.java,1.17,488,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,50.86,0.0,True
